id	VL_TOTAL_INVESTIMENTO_T0	RESTRICAO_INTERNA	RISCO	DS_ESTADO_CIVIL	ESCOLARIDADE	TEM_PRE_APROV_CDC	TIPO_CLIENTE	IDADE	QTDE_PRODUTOS_12M	SG_UF	CD_SEXO	VL_TOTL_REND	PERFIL	ALVO
8430	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	30	1	PR	M	838	NEUTRO	0
8431	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	22	6	SP	M	562.25	INVESTIDOR	0
8432	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	26	2	MT	H	447.64	NEUTRO	0
8433	73.7	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	23	5	RJ	M	353.38	INVESTIDOR	0
8434	4013.1	0	BAIXO	SOLTEIRO	POS GRADUACAO	0	ESPECIAL	23	4	SP	M	3349.36	INVESTIDOR	0
8435	0	1	ALTO	SOLTEIRO	SUPERIOR	0	VIP	21	4	RN	M	4000	TOMADOR	0
8436	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	21	6	RS	M	975.64	INVESTIDOR	0
8437	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	23	3	SP	H	729.86	TOMADOR	0
8438	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	33	4	  	H	640.13	TOMADOR	0
8439	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	23	2	RS	H	550.2	NEUTRO	0
8440	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	29	2	RS	M	810.89	INVESTIDOR	0
8441	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	21	3	SP	H	699.99	INVESTIDOR	0
8442	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	19	7	SP	H	1061.7	INVESTIDOR	0
8443	4.2	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	25	5	SP	H	805.71	INVESTIDOR	0
8444	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	24	6	SP	H	1350	TOMADOR	0
8445	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	20	6	SP	H	508.75	TOMADOR	0
8446	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	24	3	SP	M	668.22	INVESTIDOR	0
8447	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	19	6	RS	H	0	NEUTRO	0
8448	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	45	2	SP	H	1146.18	INVESTIDOR	0
8449	0	0	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	33	6	SP	H	809.95	TOMADOR	0
8450	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	33	8	SP	H	2800	TOMADOR	0
8451	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	28	7	SP	H	5933.25	TOMADOR	0
8452	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	32	4	RJ	M	580	INVESTIDOR	0
8453	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	24	2	RJ	M	315	INVESTIDOR	0
8454	0	1	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	38	1	RS	H	1200	NEUTRO	0
8455	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	20	1	RJ	M	1648	NEUTRO	0
8456	0	0	MEDIO	SOLTEIRO	NÃO INFORMADO	0	ESPECIAL	21	3	PE	H	1400	TOMADOR	0
8457	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	ESPECIAL	30	3	SC	M	1390.48	INVESTIDOR	0
8458	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	CLÁSSICO	22	5	SP	H	1000	INVESTIDOR	0
8459	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	20	3	MG	H	0	TOMADOR	0
8460	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	35	5	SP	M	613.16	TOMADOR	0
8461	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	45	0	BA	H	6176		0
8462	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	22	1	MG	M	1626	NEUTRO	0
8463	0	0	BAIXO	VIUVO	ENSINO FUNDAMENTAL	0	CLÁSSICO	61	1	  	M	200	NEUTRO	0
8464	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	22	1	SP	M	249.57	NEUTRO	0
8465	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	37	3	GO	H	699	NEUTRO	0
8466	102.7	1	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	21	5	SP	M	520	TOMADOR	0
8467	0	0	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	29	4	RS	H	1	TOMADOR	0
8468	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	CLÁSSICO	20	5	RJ	H	828.33	TOMADOR	0
8469	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	48	4	MG	M	956	TOMADOR	0
8470	0	0	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	42	3	SP	H	991.67	TOMADOR	0
8471	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	25	3	BA	H	711.33	NEUTRO	0
8472	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	35	4	RJ	M	510	NEUTRO	0
8473	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	29	0	RJ	M	908		0
8474	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	22	3	SP	H	625	NEUTRO	0
8475	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	69	3	RJ	M	0	NEUTRO	0
8476	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	22	7	RS	H	1143.24	TOMADOR	0
8477	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	32	3	DF	M	2738.59		0
8478	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	27	3	BA	M	855	TOMADOR	0
8479	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	41	4	SP	M	43.89	TOMADOR	0
8480	0	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	0	CLÁSSICO	34	3	  	M	315	NEUTRO	0
8481	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	24	3	MG	H	1760	TOMADOR	0
8482	0	0	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	36	4	SP	H	686.33	TOMADOR	0
8483	0	1	BAIXO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	37	0	SC	H	315		0
8484	0	0	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	26	1	SP	H	635	NEUTRO	0
8485	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	23	3	MG	M	39.1	NEUTRO	0
8486	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	20	1	RJ	H	644.99	NEUTRO	0
8487	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	51	2	RJ	H	1250	NEUTRO	0
8488	0	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	0	CLÁSSICO	42	4	MG	H	630	TOMADOR	0
8489	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	19	1	SP	H	510	NEUTRO	0
8490	0	0	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	21	5	MG	H	585	TOMADOR	0
8491	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	23	1	SP	M	0	NEUTRO	0
8492	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	29	4	MG	M	690.93	INVESTIDOR	0
8493	0	0	ALTO	SOLTEIRO	NÃO INFORMADO	0	VIP	58	3	RJ	M	0	TOMADOR	0
8494	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	29	6	MG	H	2980.01	TOMADOR	0
8495	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	36	4	PA	H	315	NEUTRO	0
8496	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	28	2	SP	M	660	TOMADOR	0
8497	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	37	4	RJ	H	1200	INVESTIDOR	0
8498	0	0		NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	35	1	  	M	315	NEUTRO	0
8499	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	29	4	RN	H	1207	INVESTIDOR	0
8500	0	0	MEDIO	NÃO INFORMADO	NÃO INFORMADO	0	CLÁSSICO	44	4	PA	H	315	TOMADOR	0
8501	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	18	3	MG	M	0	NEUTRO	0
8502	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	51	6	SP	M	650	TOMADOR	0
8503	0	1	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	ESPECIAL	19	4	SP	H	603	TOMADOR	0
8504	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	VIP	23	2	RJ	H	3844	TOMADOR	0
8505	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	38	1	SP	H	2183.31	NEUTRO	0
8506	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	20	2	MG	M	315	NEUTRO	0
8507	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	24	3	RJ	H	10355	NEUTRO	0
8508	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	26	3	CE	H	600	NEUTRO	0
8509	0	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	0	CLÁSSICO	45	1	SP	M	315	NEUTRO	0
8510	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	27	5	SP	H	778	NEUTRO	0
8511	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	58	7	PA	H	0	TOMADOR	0
8512	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	19	5	SP	M	817.86	INVESTIDOR	0
8513	0	0	MEDIO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	25	6	  	H	925.3	TOMADOR	0
8514	0	0	BAIXO	SOLTEIRO	POS GRADUACAO	1	VIP	30	4	RJ	M	5778	NEUTRO	0
8515	0	0	BAIXO	DIVORCIADO	ENSINO MEDIO	0	CLÁSSICO	45	2	CE	H	518.32	INVESTIDOR	0
8516	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	16	1	SP	M	458.69	NEUTRO	0
8517	0	1	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	27	4	SC	M	630	TOMADOR	0
8518	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	22	2	RJ	H	665.32	NEUTRO	0
8519	0	1	BAIXO	DIVORCIADO	SUPERIOR	1	ESPECIAL	32	3	RS	H	2682.75	INVESTIDOR	0
8520	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	19	6	SP	M	1312.4	TOMADOR	0
8521	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	25	2	SP	H	1166.8	INVESTIDOR	0
8522	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	20	5	SP	M	520	TOMADOR	0
8523	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	30	4	  	M	658.1	NEUTRO	0
8524	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	26	3	MG	H	585.66	NEUTRO	0
8525	556.8	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	CLÁSSICO	66	3	RJ	M	1423	INVESTIDOR	0
8526	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	21	5	SP	H	590.71	TOMADOR	0
8527	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	34	1	RJ	H	850.24	NEUTRO	0
8528	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	21	4	SP	H	699.05	TOMADOR	0
8529	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	CLÁSSICO	58	3	SP	H	800	TOMADOR	0
8530	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	VIP	18	3	SP	H	0	NEUTRO	0
8531	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	30	6	RJ	H	4319.36	INVESTIDOR	0
8532	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	37	3	GO	M	667	NEUTRO	0
8533	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	ESPECIAL	28	6	SP	H	2648.84	TOMADOR	0
8534	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	23	7	SP	H	9691.44	NEUTRO	0
8535	0	1	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	33	2	RS	H	716		0
8536	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	33	7	MG	M	1427.07	INVESTIDOR	0
8537	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	20	7	ES	M	4000	INVESTIDOR	0
8538	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	59	3	GO	H	642.64	NEUTRO	0
8539	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	24	2	SP	H	510	NEUTRO	0
8540	0.3	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	20	5	SP	H	693.34	INVESTIDOR	0
8541	0	1	ALTO	SOLTEIRO	SUPERIOR	0	ESPECIAL	28	5	RS	M	1333.07	TOMADOR	0
8542	31.6	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	47	8	DF	M	1291.27	INVESTIDOR	0
8543	0	1	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	54	6	SC	M	2300	INVESTIDOR	0
8544	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	31	5	RJ	M	489.65	TOMADOR	0
8545	0	0	BAIXO	DIVORCIADO	SUPERIOR	1	VIP	37	6	SP	M	6973.74	INVESTIDOR	0
8546	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	21	4	SP	H	1585.33	TOMADOR	0
8547	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	21	2	SP	M	1933.56	NEUTRO	0
8548	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	25	2	SP	H	2492.64	TOMADOR	0
8549	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	27	6	SP	H	3077.32	INVESTIDOR	0
8550	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	34	6	SP	H	1929.02	TOMADOR	0
8551	0	0	MEDIO	NÃO INFORMADO	SUPERIOR	0	ESPECIAL	29	3	ES	H	2268.57	INVESTIDOR	0
8552	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	20	5	RS	H	0	NEUTRO	0
8553	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	21	2	SP	H	0	NEUTRO	0
8554	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	18	4	SP	M	575	TOMADOR	0
8555	0	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	0	CLÁSSICO	22	1	  	H	315	NEUTRO	0
8556	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	49	3	  	M	0	NEUTRO	0
8557	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	CLÁSSICO	45	0	MG	M	1167.96		0
8558	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	52	2	MG	H	510	NEUTRO	0
8559	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	CLÁSSICO	20	2	PE	M	851.73	NEUTRO	0
8560	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	22	3	PR	H	0	NEUTRO	0
8561	320.5	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	46	2	SP	M	0	INVESTIDOR	0
8562	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	20	3	SC	M	1164	NEUTRO	0
8563	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	0	CLÁSSICO	58	3	DF	M	0	INVESTIDOR	0
8564	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	24	5	SP	H	1899	TOMADOR	0
8565	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	22	2	BA	M	816.41	INVESTIDOR	0
8566	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	27	0	BA	H	728.87		0
8567	0	1	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	50	2	SP	H	2500	NEUTRO	0
8568	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	VIP	26	7	SP	H	5600	TOMADOR	0
8569	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	31	1	SP	H	612.66	NEUTRO	0
8570	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	52	1	SP	H	0	NEUTRO	0
8571	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	21	4	RJ	H	947	INVESTIDOR	0
8572	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	33	1	RS	H	2851	NEUTRO	0
8573	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	19	3	SP	M	650	NEUTRO	0
8574	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	42	9	CE	H	950	TOMADOR	0
8575	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	18	3	BA	M	0	NEUTRO	0
8576	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	19	2	SP	H	850.95	TOMADOR	0
8577	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	43	4	SP	M	2145.84	INVESTIDOR	0
8578	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	46	3	MG	M	634.37	NEUTRO	0
8579	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	18	6	SC	M	2894.33	NEUTRO	0
8580	10	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	CLÁSSICO	18	2	  	H	1136.85	NEUTRO	0
8581	0	1	MEDIO	SOLTEIRO	SUPERIOR	0	VIP	34	8	DF	H	0	TOMADOR	0
8582	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	19	2	RJ	M	797.65	NEUTRO	0
8583	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	29	3	SP	H	2662.66	NEUTRO	0
8584	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	26	1	  	H	331.01	NEUTRO	0
8585	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	20	6	SP	M	0	INVESTIDOR	0
8586	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	32	1	SP	M	0	NEUTRO	0
8587	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	CLÁSSICO	40	5	CE	M	1416.33	INVESTIDOR	0
8588	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	20	7	SP	H	0	NEUTRO	0
8589	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	60	4	MG	H	13079	INVESTIDOR	0
8590	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	39	3	SC	M	587	NEUTRO	0
8591	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	VIP	24	3	SP	H	4000	NEUTRO	0
8592	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	30	4	SP	H	0	NEUTRO	0
8593	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	54	5	AL	H	1524.03		0
8594	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	25	1	PE	H	1040.35	NEUTRO	0
8595	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	19	4	BA	M	0	TOMADOR	0
8596	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	20	1	SP	M	0	NEUTRO	0
8597	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	23	3	SP	H	556.39	NEUTRO	0
8598	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	26	5	SP	H	892.43	TOMADOR	0
8599	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	23	1	SP	H	881.94	NEUTRO	0
8600	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	33	4	SP	H	860.1	TOMADOR	0
8601	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	19	5	SP	H	388.66	TOMADOR	0
8602	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	19	3	RS	M	490.19	NEUTRO	0
8603	0	0	MEDIO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	29	1	RS	M	315	NEUTRO	0
8604	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	19	3	SP	H	498.74	NEUTRO	0
8605	80	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	23	5	SP	H	1123	TOMADOR	0
8606	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	20	4	SP	M	867.49	INVESTIDOR	0
8607	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	VIP	43	6	RJ	M	10000	INVESTIDOR	0
8608	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	21	4	SP	M	733.33	NEUTRO	0
8609	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	20	2	DF	H	315		0
8610	0	0	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	ESPECIAL	18	5	SP	M	1210	NEUTRO	0
8611	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	31	1	SP	M	901.57	NEUTRO	0
8612	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	26	6	MG	M	434.89	NEUTRO	0
8613	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	19	3	SP	M	0	NEUTRO	0
8614	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	30	2	SP	M	452.43	NEUTRO	0
8615	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	20	3	RJ	M	507.59		0
8616	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	19	3	  	M	0		0
8617	150.6	0	MEDIO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	25	4	SP	H	739.59	NEUTRO	0
8618	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	18	6	PB	M	506.85	NEUTRO	0
8619	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	19	3	SP	M	1153.71	NEUTRO	0
8620	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	28	1	RJ	H	315		0
8621	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	CLÁSSICO	50	2	RJ	H	1251		0
8622	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	23	5	SP	H	726.1	INVESTIDOR	0
8623	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	18	5	PE	M	486.61	NEUTRO	0
8624	0	0	MEDIO	NÃO INFORMADO	ENSINO FUNDAMENTAL	0	CLÁSSICO	43	6	RJ	M	540	NEUTRO	0
8625	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	CLÁSSICO	28	2	PR	H	820	NEUTRO	0
8626	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	29	2	SC	H	620.4	NEUTRO	0
8627	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	24	2	MG	H	445.51	INVESTIDOR	0
8628	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	21	4	SP	M	688.33	NEUTRO	0
8629	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	38	3	SP	M	745.36	NEUTRO	0
8630	0	1	ALTO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	18	1	BA	H	0	TOMADOR	0
8631	0	0	ALTO	NÃO INFORMADO	ENSINO MEDIO	0	VIP	35	8	SP	M	3162	NEUTRO	0
8632	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	19	2	MG	M	400		0
8633	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	28	3	SP	M	1318.41	NEUTRO	0
8634	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	33	2	SP	M	542	NEUTRO	0
8635	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	28	5	RJ	H	604	NEUTRO	0
8636	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	20	3	SP	M	1643.5	INVESTIDOR	0
8637	0	0	BAIXO	SOLTEIRO	POS GRADUACAO	1	CLÁSSICO	29	2	SP	M	810.47	NEUTRO	0
8638	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	29	4	RS	H	2390.67	NEUTRO	0
8639	1000	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	34	3	SP	H	1713.75	INVESTIDOR	0
8640	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	18	4	SP	M	545	NEUTRO	0
8641	172.6	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	19	2	SP	M	564		0
8642	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	30	2	SP	H	720		0
